date,tournament,level,bestOf,surface,indoor,round,winner_name,winner_country_name,winner_country_id,winner_rank,winner_eloRatingDelta,winner_eloRating,loser_name,loser_seed,loser_country_name,loser_country_id,loser_rank,loser_eloRatingDelta,loser_eloRating,score,winner_seed,speed,loser_entry,winner_entry,outcome
2010-06-21,Wimbledon,G,5,G,false,R64,Rafael Nadal,Spain,ESP,1,1,2396,Robin Haase,,Netherlands,NED,151,-1,1797,5-7 6-2 3-6 6-0 6-3,2,88,,,
2010-06-21,Wimbledon,G,5,G,false,R128,Rafael Nadal,Spain,ESP,1,1,2395,Kei Nishikori,,Japan,JPN,189,-1,1837,6-2 6-4 6-4,2,88,WC,,
2010-06-07,Queen's Club,B,3,G,false,QF,Feliciano Lopez,Spain,ESP,31,17,1964,Rafael Nadal,1,Spain,ESP,1,-16,2411,7-6(5) 6-4,8,78,,,
2010-06-07,Queen's Club,B,3,G,false,R16,Rafael Nadal,Spain,ESP,1,,2411,Denis Istomin,16,Uzbekistan,UZB,72,-1,1853,7-6(4) 4-6 6-4,1,78,,,
2010-06-07,Queen's Club,B,3,G,false,R32,Rafael Nadal,Spain,ESP,1,1,2410,Marcos Daniel,,Brazil,BRA,112,,1715,6-2 6-2,1,78,,,
2010-05-24,Roland Garros,G,5,C,false,F,Rafael Nadal,Spain,ESP,2,8,2402,Robin Soderling,5,Sweden,SWE,7,-8,2219,6-4 6-2 6-4,2,45,,,
2010-05-24,Roland Garros,G,5,C,false,SF,Rafael Nadal,Spain,ESP,2,4,2398,Jurgen Melzer,22,Austria,AUT,27,-4,2096,6-2 6-3 7-6(6),2,45,,,
2010-05-24,Roland Garros,G,5,C,false,QF,Rafael Nadal,Spain,ESP,2,4,2394,Nicolas Almagro,19,Spain,ESP,21,-5,2096,7-6(2) 7-6(3) 6-4,2,45,,,
2010-05-24,Roland Garros,G,5,C,false,R16,Rafael Nadal,Spain,ESP,2,3,2391,Thomaz Bellucci,24,Brazil,BRA,29,-2,1993,6-2 7-5 6-4,2,45,,,
2010-05-24,Roland Garros,G,5,C,false,R32,Rafael Nadal,Spain,ESP,2,4,2387,Lleyton Hewitt,28,Australia,AUS,33,-4,2084,6-3 6-4 6-3,2,45,,,
2010-05-24,Roland Garros,G,5,C,false,R64,Rafael Nadal,Spain,ESP,2,1,2386,Horacio Zeballos,,Argentina,ARG,44,-1,1839,6-2 6-2 6-3,2,45,,,
2010-05-24,Roland Garros,G,5,C,false,R128,Rafael Nadal,Spain,ESP,2,,2386,Gianni Mina,,France,FRA,655,-2,1576,6-2 6-2 6-2,2,45,WC,,
2010-05-09,Madrid Masters,M,3,C,false,F,Rafael Nadal,Spain,ESP,3,12,2374,Roger Federer,1,Switzerland,SUI,1,-12,2365,6-4 7-6(5),2,40,,,
2010-05-09,Madrid Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,3,3,2371,Nicolas Almagro,,Spain,ESP,35,-3,2064,4-6 6-2 6-2,2,40,,,
2010-05-09,Madrid Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,3,3,2368,Gael Monfils,12,France,FRA,18,-4,2096,6-1 6-3,2,40,,,
2010-05-09,Madrid Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,3,3,2365,John Isner,13,United States,USA,19,-2,2020,7-5 6-4,2,40,,,
2010-05-09,Madrid Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,3,,2365,Alexandr Dolgopolov,,Ukraine,UKR,62,-1,1677,6-4 6-3,2,40,Q,,
2010-04-25,Rome Masters,M,3,C,false,F,Rafael Nadal,Spain,ESP,3,6,2359,David Ferrer,13,Spain,ESP,17,-7,2166,7-5 6-2,3,42,,,
2010-04-25,Rome Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,3,3,2356,Ernests Gulbis,,Latvia,LAT,40,-3,2034,6-4 3-6 6-4,3,42,,,
2010-04-25,Rome Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,3,4,2352,Stan Wawrinka,,Switzerland,SUI,26,-4,2105,6-4 6-1,3,42,,,
2010-04-25,Rome Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,3,2,2350,Victor Hanescu,,Romania,ROU,39,-2,1924,6-3 6-2,3,42,,,
2010-04-25,Rome Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,3,3,2347,Philipp Kohlschreiber,,Germany,GER,29,-3,2030,6-1 6-3,3,42,,,
2010-04-11,Monte Carlo Masters,M,3,C,false,F,Rafael Nadal,Spain,ESP,3,6,2341,Fernando Verdasco,6,Spain,ESP,12,-7,2169,6-0 6-1,2,23,,,
2010-04-11,Monte Carlo Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,3,5,2336,David Ferrer,11,Spain,ESP,17,-5,2123,6-2 6-3,2,23,,,
2010-04-11,Monte Carlo Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,3,5,2331,Juan Carlos Ferrero,9,Spain,ESP,16,-5,2106,6-4 6-2,2,23,,,
2010-04-11,Monte Carlo Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,3,1,2330,Michael Berrer,,Germany,GER,51,-2,1900,6-0 6-1,2,23,,,
2010-04-11,Monte Carlo Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,3,1,2329,Thiemo De Bakker,,Netherlands,NED,77,-1,1845,6-1 6-0,2,23,Q,,
2010-03-24,Miami Masters,M,3,H,false,SF,Andy Roddick,United States,USA,8,14,2233,Rafael Nadal,4,Spain,ESP,4,-14,2343,4-6 6-3 6-3,6,58,,,
2010-03-24,Miami Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,4,5,2338,Jo Wilfried Tsonga,8,France,FRA,10,-6,2155,6-3 6-2,4,58,,,
2010-03-24,Miami Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,4,5,2333,David Ferrer,15,Spain,ESP,17,-4,2105,7-6(5) 6-4,4,58,,,
2010-03-24,Miami Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,4,4,2329,David Nalbandian,,Argentina,ARG,161,-4,2117,6-7(8) 6-2 6-2,4,58,WC,,
2010-03-24,Miami Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,4,1,2328,Taylor Dent,,United States,USA,83,-1,1822,6-4 6-3,4,58,,,
2010-03-11,Indian Wells Masters,M,3,H,false,SF,Ivan Ljubicic,Croatia,CRO,26,20,2052,Rafael Nadal,3,Spain,ESP,3,-19,2347,3-6 6-4 7-6(1),20,56,,,
2010-03-11,Indian Wells Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,3,4,2343,Tomas Berdych,19,Czech Republic,CZE,25,-4,2064,6-4 7-6(4),3,56,,,
2010-03-11,Indian Wells Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,3,3,2340,John Isner,15,United States,USA,20,-3,2023,7-5 3-6 6-3,3,56,,,
2010-03-11,Indian Wells Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,3,3,2337,Mario Ancic,,Croatia,CRO,694,-4,2071,6-2 6-2,3,56,,,
2010-03-11,Indian Wells Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,3,1,2336,Rainer Schuettler,,Germany,GER,90,-1,1809,6-4 6-4,3,56,Q,,
2010-01-18,Australian Open,G,5,H,false,QF,Andy Murray,United Kingdom,GBR,4,13,2349,Rafael Nadal,2,Spain,ESP,2,-14,2350,6-3 7-6(2) 3-0 RET,5,52,,,RET
2010-01-18,Australian Open,G,5,H,false,R16,Rafael Nadal,Spain,ESP,2,3,2347,Ivo Karlovic,,Croatia,CRO,39,-3,2017,6-4 4-6 6-4 6-4,2,52,,,
2010-01-18,Australian Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,2,4,2343,Philipp Kohlschreiber,27,Germany,GER,26,-4,2026,6-4 6-2 2-6 7-5,2,52,,,
2010-01-18,Australian Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,2,1,2342,Lukas Lacko,,Slovakia,SVK,75,-2,1770,6-2 6-2 6-2,2,52,,,
2010-01-18,Australian Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,2,,2342,Peter Luczak,,Australia,AUS,70,-2,1751,7-6(0) 6-1 6-4,2,52,,,
2010-01-04,Doha,B,3,H,false,F,Nikolay Davydenko,Russian Federation,RUS,6,13,2275,Rafael Nadal,2,Spain,ESP,2,-12,2354,0-6 7-6(8) 6-4,3,49,,,
2010-01-04,Doha,B,3,H,false,SF,Rafael Nadal,Spain,ESP,2,2,2352,Viktor Troicki,5,Serbia,SRB,29,-2,1973,6-1 6-3,2,49,,,
2010-01-04,Doha,B,3,H,false,QF,Rafael Nadal,Spain,ESP,2,1,2351,Steve Darcis,,Belgium,BEL,122,-2,1804,6-1 2-0 RET,2,49,Q,,RET
2010-01-04,Doha,B,3,H,false,R16,Rafael Nadal,Spain,ESP,2,,2351,Potito Starace,,Italy,ITA,62,-1,1846,6-2 6-2,2,49,,,
2010-01-04,Doha,B,3,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2350,Simone Bolelli,,Italy,ITA,93,-2,1875,6-3 6-3,2,49,,,
2009-12-04,Davis Cup WG,D,3,C,false,F,Rafael Nadal,Spain,ESP,2,1,2349,Jan Hajek,,Czech Republic,CZE,102,-1,1783,6-3 6-4,,,,,
2009-12-04,Davis Cup WG,D,5,C,false,F,Rafael Nadal,Spain,ESP,2,4,2345,Tomas Berdych,,Czech Republic,CZE,20,-4,2057,7-5 6-0 6-2,,,,,
2009-11-22,Tour Finals,F,3,H,true,RR,Nikolay Davydenko,Russian Federation,RUS,7,16,2209,Rafael Nadal,,Spain,ESP,2,-16,2361,6-1 7-6(4),,94,,,
2009-11-22,Tour Finals,F,3,H,true,RR,Novak Djokovic,Serbia,SRB,3,12,2351,Rafael Nadal,,Spain,ESP,2,-12,2373,7-6(5) 6-3,,94,,,
2009-11-22,Tour Finals,F,3,H,true,RR,Robin Soderling,Sweden,SWE,9,17,2182,Rafael Nadal,,Spain,ESP,2,-16,2389,6-4 6-4,,94,,,
2009-11-08,Paris Masters,M,3,H,true,SF,Novak Djokovic,Serbia,SRB,3,13,2342,Rafael Nadal,2,Spain,ESP,2,-13,2402,6-2 6-3,3,85,,,
2009-11-08,Paris Masters,M,3,H,true,QF,Rafael Nadal,Spain,ESP,2,3,2399,Jo Wilfried Tsonga,8,France,FRA,9,-4,2132,7-5 7-5,2,85,,,
2009-11-08,Paris Masters,M,3,H,true,R16,Rafael Nadal,Spain,ESP,2,3,2396,Tommy Robredo,14,Spain,ESP,15,-2,2054,6-3 3-6 7-5,2,85,,,
2009-11-08,Paris Masters,M,3,H,true,R32,Rafael Nadal,Spain,ESP,2,1,2395,Nicolas Almagro,,Spain,ESP,27,-1,1987,3-6 7-6(2) 7-5,2,85,,,
2009-10-11,Shanghai Masters,M,3,H,false,F,Nikolay Davydenko,Russian Federation,RUS,8,19,2216,Rafael Nadal,1,Spain,ESP,2,-18,2413,7-6(3) 6-3,6,66,,,
2009-10-11,Shanghai Masters,M,3,H,false,SF,Rafael Nadal,Spain,ESP,2,1,2412,Feliciano Lopez,,Spain,ESP,41,-1,1930,6-1 3-0 RET,1,66,,,RET
2009-10-11,Shanghai Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,2,2,2410,Ivan Ljubicic,,Croatia,CRO,37,-2,2015,3-6 6-3 RET,1,66,,,RET
2009-10-11,Shanghai Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,2,2408,Tommy Robredo,14,Spain,ESP,15,-2,2043,6-1 6-4,1,66,,,
2009-10-11,Shanghai Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,2,2406,James Blake,,United States,USA,26,-2,2015,6-2 6-7(4) 6-4,1,66,,,
2009-10-05,Beijing,A,3,H,false,SF,Marin Cilic,Croatia,CRO,15,17,2093,Rafael Nadal,1,Spain,ESP,2,-17,2423,6-1 6-3,8,58,,,
2009-10-05,Beijing,A,3,H,false,QF,Rafael Nadal,Spain,ESP,2,1,2422,Marat Safin,,Russian Federation,RUS,59,-1,1912,6-3 6-1,1,58,WC,,
2009-10-05,Beijing,A,3,H,false,R16,Rafael Nadal,Spain,ESP,2,2,2420,James Blake,,United States,USA,24,-2,2008,7-5 6-7(4) 6-3,1,58,,,
2009-10-05,Beijing,A,3,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2419,Marcos Baghdatis,,Cyprus,CYP,90,-1,1975,6-4 3-6 6-4,1,58,WC,,
2009-08-31,US Open,G,5,H,false,SF,Juan Martin Del Potro,Argentina,ARG,6,21,2288,Rafael Nadal,3,Spain,ESP,3,-20,2439,6-2 6-2 6-2,6,56,,,
2009-08-31,US Open,G,5,H,false,QF,Rafael Nadal,Spain,ESP,3,5,2434,Fernando Gonzalez,11,Chile,CHI,11,-5,2173,7-6(4) 7-6(2) 6-0,3,56,,,
2009-08-31,US Open,G,5,H,false,R16,Rafael Nadal,Spain,ESP,3,3,2431,Gael Monfils,13,France,FRA,13,-4,2098,6-7(3) 6-3 6-1 6-3,3,56,,,
2009-08-31,US Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,3,2,2429,Nicolas Almagro,32,Spain,ESP,33,-2,1995,7-5 6-4 6-4,3,56,,,
2009-08-31,US Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,3,1,2428,Nicolas Kiefer,,Germany,GER,129,-1,1980,6-0 3-6 6-3 6-4,3,56,,,
2009-08-31,US Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,3,3,2425,Richard Gasquet,,France,FRA,46,-3,2056,6-2 6-2 6-3,3,56,,,
2009-08-16,Cincinnati Masters,M,3,H,false,SF,Novak Djokovic,Serbia,SRB,4,16,2272,Rafael Nadal,2,Spain,ESP,3,-16,2441,6-1 6-4,4,85,,,
2009-08-16,Cincinnati Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,3,2,2439,Tomas Berdych,,Czech Republic,CZE,18,-3,2061,6-4 7-5,2,85,,,
2009-08-16,Cincinnati Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,3,1,2438,Paul Henri Mathieu,,France,FRA,31,-1,1975,7-5 6-2,2,85,,,
2009-08-16,Cincinnati Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,3,2,2436,Andreas Seppi,,Italy,ITA,45,-1,1956,7-6(4) 7-6(3),2,85,,,
2009-08-10,Canada Masters,M,3,H,false,QF,Juan Martin Del Potro,Argentina,ARG,6,16,2246,Rafael Nadal,2,Spain,ESP,2,-16,2452,7-6(5) 6-1,6,73,,,
2009-08-10,Canada Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,,2452,Philipp Petzschner,,Germany,GER,45,-1,1903,6-3 6-2,2,73,,,
2009-08-10,Canada Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,2,2450,David Ferrer,,Spain,ESP,19,-2,2074,4-3 RET,2,73,,,RET
2009-05-25,Roland Garros,G,5,C,false,R16,Robin Soderling,Sweden,SWE,25,24,2071,Rafael Nadal,1,Spain,ESP,1,-24,2474,6-2 6-7(2) 6-4 7-6(2),23,51,,,
2009-05-25,Roland Garros,G,5,C,false,R32,Rafael Nadal,Spain,ESP,1,3,2471,Lleyton Hewitt,,Australia,AUS,48,-3,2070,6-1 6-3 6-1,1,51,,,
2009-05-25,Roland Garros,G,5,C,false,R64,Rafael Nadal,Spain,ESP,1,,2471,Teymuraz Gabashvili,,Russian Federation,RUS,72,-1,1836,6-1 6-4 6-2,1,51,,,
2009-05-25,Roland Garros,G,5,C,false,R128,Rafael Nadal,Spain,ESP,1,1,2470,Marcos Daniel,,Brazil,BRA,97,-1,1726,7-5 6-4 6-3,1,51,Q,,
2009-05-10,Madrid Masters,M,3,C,false,F,Roger Federer,Switzerland,SUI,2,16,2358,Rafael Nadal,1,Spain,ESP,1,-17,2487,6-4 6-4,2,56,,,
2009-05-10,Madrid Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,1,6,2481,Novak Djokovic,3,Serbia,SRB,4,-6,2310,3-6 7-6(5) 7-6(9),1,56,,,
2009-05-10,Madrid Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,1,3,2478,Fernando Verdasco,7,Spain,ESP,8,-3,2168,6-4 7-5,1,56,,,
2009-05-10,Madrid Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,1,1,2477,Philipp Kohlschreiber,,Germany,GER,35,-1,2028,W/O,1,56,,,W/O
2009-05-10,Madrid Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,1,,2477,Jurgen Melzer,,Austria,AUT,27,-1,1932,6-3 6-1,1,56,,,
2009-04-27,Rome Masters,M,3,C,false,F,Rafael Nadal,Spain,ESP,1,7,2470,Novak Djokovic,3,Serbia,SRB,3,-7,2303,7-6(2) 6-2,1,33,,,
2009-04-27,Rome Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,1,3,2467,Fernando Gonzalez,12,Chile,CHI,13,-3,2152,6-3 6-3,1,33,,,
2009-04-27,Rome Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,1,3,2464,Fernando Verdasco,6,Spain,ESP,8,-3,2159,6-3 6-3,1,33,,,
2009-04-27,Rome Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,1,2,2462,Robin Soderling,,Sweden,SWE,27,-2,2028,6-1 6-0,1,33,,,
2009-04-27,Rome Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,1,1,2461,Andreas Seppi,,Italy,ITA,37,-1,1921,6-2 6-3,1,33,,,
2009-04-20,Barcelona,A,3,C,false,F,Rafael Nadal,Spain,ESP,1,3,2458,David Ferrer,4,Spain,ESP,13,-3,2129,6-2 7-5,1,45,,,
2009-04-20,Barcelona,A,3,C,false,SF,Rafael Nadal,Spain,ESP,1,2,2456,Nikolay Davydenko,3,Russian Federation,RUS,8,-3,2157,6-3 6-2,1,45,,,
2009-04-20,Barcelona,A,3,C,false,QF,Rafael Nadal,Spain,ESP,1,2,2454,David Nalbandian,7,Argentina,ARG,15,-1,2144,W/O,1,45,,,W/O
2009-04-20,Barcelona,A,3,C,false,R16,Rafael Nadal,Spain,ESP,1,,2454,Christophe Rochus,,Belgium,BEL,61,-1,1817,6-2 6-0,1,45,,,
2009-04-20,Barcelona,A,3,C,false,R32,Rafael Nadal,Spain,ESP,1,1,2453,Frederico Gil,,Portugal,POR,75,,1866,6-2 6-2,1,45,Q,,
2009-04-12,Monte Carlo Masters,M,3,C,false,F,Rafael Nadal,Spain,ESP,1,7,2446,Novak Djokovic,3,Serbia,SRB,3,-7,2283,6-3 2-6 6-1,1,17,,,
2009-04-12,Monte Carlo Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,1,8,2438,Andy Murray,4,United Kingdom,GBR,4,-9,2361,6-2 7-6(4),1,17,,,
2009-04-12,Monte Carlo Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,1,2,2436,Ivan Ljubicic,,Croatia,CRO,66,-2,1984,6-3 6-3,1,17,WC,,
2009-04-12,Monte Carlo Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,1,1,2435,Nicolas Lapentti,,Ecuador,ECU,98,-1,1899,6-3 6-0,1,17,Q,,
2009-04-12,Monte Carlo Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,1,1,2434,Juan Ignacio Chela,,Argentina,ARG,167,-1,1932,6-2 6-3,1,17,,,
2009-03-25,Miami Masters,M,3,H,false,QF,Juan Martin Del Potro,Argentina,ARG,7,18,2156,Rafael Nadal,1,Spain,ESP,1,-18,2452,6-4 3-6 7-6(3),6,52,,,
2009-03-25,Miami Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,1,2,2450,Stan Wawrinka,16,Switzerland,SUI,17,-2,2052,7-6(2) 7-6(4),1,52,,,
2009-03-25,Miami Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,1,,2450,Frederico Gil,,Portugal,POR,74,-1,1845,7-5 6-3,1,52,Q,,
2009-03-25,Miami Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,1,1,2449,Teymuraz Gabashvili,,Russian Federation,RUS,72,-1,1845,6-2 6-2,1,52,,,
2009-03-12,Indian Wells Masters,M,3,H,false,F,Rafael Nadal,Spain,ESP,1,9,2440,Andy Murray,4,United Kingdom,GBR,4,-9,2336,6-1 6-2,1,53,,,
2009-03-12,Indian Wells Masters,M,3,H,false,SF,Rafael Nadal,Spain,ESP,1,5,2435,Andy Roddick,7,United States,USA,7,-5,2249,6-4 7-6(4),1,53,,,
2009-03-12,Indian Wells Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,1,4,2431,Juan Martin Del Potro,6,Argentina,ARG,6,-4,2143,6-2 6-4,1,53,,,
2009-03-12,Indian Wells Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,1,3,2428,David Nalbandian,14,Argentina,ARG,14,-3,2156,3-6 7-6(5) 6-0,1,53,,,
2009-03-12,Indian Wells Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,1,1,2427,Dmitry Tursunov,26,Russian Federation,RUS,27,-1,1975,6-3 6-3,1,53,,,
2009-03-12,Indian Wells Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,1,1,2426,Michael Berrer,,Germany,GER,112,-1,1759,6-2 6-1,1,53,Q,,
2009-03-06,Davis Cup WG,D,5,C,false,R16,Rafael Nadal,Spain,ESP,1,5,2421,Novak Djokovic,,Serbia,SRB,3,-5,2250,6-4 6-4 6-1,,,,,
2009-03-06,Davis Cup WG,D,5,C,false,R16,Rafael Nadal,Spain,ESP,1,1,2420,Janko Tipsarevic,,Serbia,SRB,47,-1,1926,6-1 6-0 6-2,,,,,
2009-02-09,Rotterdam,A,3,H,true,F,Andy Murray,United Kingdom,GBR,4,15,2303,Rafael Nadal,1,Spain,ESP,1,-15,2435,6-3 4-6 6-0,2,75,,,
2009-02-09,Rotterdam,A,3,H,true,SF,Rafael Nadal,Spain,ESP,1,2,2433,Gael Monfils,5,France,FRA,12,-3,2107,6-4 6-4,1,75,,,
2009-02-09,Rotterdam,A,3,H,true,QF,Rafael Nadal,Spain,ESP,1,3,2430,Jo Wilfried Tsonga,7,France,FRA,13,-3,2142,6-4 6-7(5) 6-4,1,75,,,
2009-02-09,Rotterdam,A,3,H,true,R16,Rafael Nadal,Spain,ESP,1,1,2429,Grigor Dimitrov,,Bulgaria,BUL,478,,1677,7-5 3-6 6-2,1,75,WC,,
2009-02-09,Rotterdam,A,3,H,true,R32,Rafael Nadal,Spain,ESP,1,,2429,Simone Bolelli,,Italy,ITA,37,-1,1918,4-6 6-2 7-5,1,75,,,
2009-01-19,Australian Open,G,5,H,false,F,Rafael Nadal,Spain,ESP,1,15,2414,Roger Federer,2,Switzerland,SUI,2,-14,2378,7-5 3-6 7-6(3) 3-6 6-2,1,53,,,
2009-01-19,Australian Open,G,5,H,false,SF,Rafael Nadal,Spain,ESP,1,4,2410,Fernando Verdasco,14,Spain,ESP,15,-4,2115,6-7(4) 6-4 7-6(2) 6-7(1) 6-4,1,53,,,
2009-01-19,Australian Open,G,5,H,false,QF,Rafael Nadal,Spain,ESP,1,5,2405,Gilles Simon,6,France,FRA,8,-5,2129,6-2 7-5 7-5,1,53,,,
2009-01-19,Australian Open,G,5,H,false,R16,Rafael Nadal,Spain,ESP,1,4,2401,Fernando Gonzalez,13,Chile,CHI,14,-4,2108,6-3 6-2 6-4,1,53,,,
2009-01-19,Australian Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,1,3,2398,Tommy Haas,,Germany,GER,79,-3,2052,6-4 6-2 6-2,1,53,,,
2009-01-19,Australian Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,1,1,2397,Roko Karanusic,,Croatia,CRO,92,-1,1751,6-2 6-3 6-2,1,53,,,
2009-01-19,Australian Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,1,,2397,Christophe Rochus,,Belgium,BEL,75,-1,1763,6-0 6-2 6-2,1,53,,,
2009-01-05,Doha,B,3,H,false,QF,Gael Monfils,France,FRA,13,15,2080,Rafael Nadal,1,Spain,ESP,1,-15,2412,6-4 6-4,5,51,,,
2009-01-05,Doha,B,3,H,false,R16,Rafael Nadal,Spain,ESP,1,1,2411,Karol Beck,,Slovakia,SVK,144,-1,1823,6-1 6-2,1,51,Q,,
2009-01-05,Doha,B,3,H,false,R32,Rafael Nadal,Spain,ESP,1,1,2410,Fabrice Santoro,,France,FRA,51,-1,1949,6-0 6-1,1,51,,,
2008-10-26,Paris Masters,M,3,H,true,QF,Nikolay Davydenko,Russian Federation,RUS,6,18,2114,Rafael Nadal,1,Spain,ESP,1,-18,2429,6-1 RET,6,78,,,RET
2008-10-26,Paris Masters,M,3,H,true,R16,Rafael Nadal,Spain,ESP,1,2,2427,Gael Monfils,16,France,FRA,16,-3,2078,6-3 6-2,1,78,,,
2008-10-26,Paris Masters,M,3,H,true,R32,Rafael Nadal,Spain,ESP,1,1,2426,Florent Serra,,France,FRA,63,-1,1862,6-2 6-4,1,78,LL,,
2008-10-12,Madrid Masters,M,3,H,true,SF,Gilles Simon,France,FRA,16,21,2075,Rafael Nadal,1,Spain,ESP,1,-20,2446,3-6 7-5 7-6(6),,84,,,
2008-10-12,Madrid Masters,M,3,H,true,QF,Rafael Nadal,Spain,ESP,1,2,2444,Feliciano Lopez,,Spain,ESP,40,-2,1964,6-4 6-4,1,84,,,
2008-10-12,Madrid Masters,M,3,H,true,R16,Rafael Nadal,Spain,ESP,1,2,2442,Richard Gasquet,15,France,FRA,14,-2,2053,6-4 6-2,1,84,,,
2008-10-12,Madrid Masters,M,3,H,true,R32,Rafael Nadal,Spain,ESP,1,1,2441,Ernests Gulbis,,Latvia,LAT,54,-2,1974,7-5 3-6 6-3,1,84,,,
2008-09-19,Davis Cup WG,D,5,C,false,SF,Rafael Nadal,Spain,ESP,1,3,2438,Andy Roddick,,United States,USA,8,-4,2180,6-4 6-0 6-4,,,,,
2008-09-19,Davis Cup WG,D,5,C,false,SF,Rafael Nadal,Spain,ESP,1,2,2436,Sam Querrey,,United States,USA,39,-1,1961,6-7(5) 6-4 6-3 6-4,,,,,
2008-08-25,US Open,G,5,H,false,SF,Andy Murray,United Kingdom,GBR,6,23,2220,Rafael Nadal,1,Spain,ESP,1,-23,2459,6-2 7-6(5) 4-6 6-4,6,64,,,
2008-08-25,US Open,G,5,H,false,QF,Rafael Nadal,Spain,ESP,1,2,2457,Mardy Fish,,United States,USA,35,-2,2015,3-6 6-1 6-4 6-2,1,64,,,
2008-08-25,US Open,G,5,H,false,R16,Rafael Nadal,Spain,ESP,1,1,2456,Sam Querrey,,United States,USA,55,-1,1962,6-2 5-7 7-6(2) 6-3,1,64,,,
2008-08-25,US Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,1,1,2455,Viktor Troicki,,Serbia,SRB,71,-1,1894,6-4 6-3 6-0,1,64,,,
2008-08-25,US Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,1,,2455,Ryler Deheart,,United States,USA,261,,1756,6-1 6-2 6-4,1,64,Q,,
2008-08-25,US Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,1,1,2454,Bjorn Phau,,Germany,GER,136,-1,1730,7-6(4) 6-3 7-6(4),1,64,Q,,
2008-08-11,Beijing Olympics,O,5,H,false,F,Rafael Nadal,Spain,ESP,2,3,2451,Fernando Gonzalez,12,Chile,CHI,15,-3,2102,6-3 7-6(2) 6-3,2,56,,,
2008-08-11,Beijing Olympics,O,3,H,false,SF,Rafael Nadal,Spain,ESP,2,6,2445,Novak Djokovic,3,Serbia,SRB,3,-6,2286,6-4 1-6 6-4,2,56,,,
